codigo_municipio_ibge,municipio,uf,fase_ii,ano_inicio_observado_censo,intermitencia_observada_no_painel,ano_evento_institucional,ano_transicao,primeiro_ano_completo,ano_coorte_candidata,origem_coorte,anos_sensibilidade,anos_excluir_estimacao,tratamento_absorvente,tratamento_preexistente_painel,ever_treated,pode_ser_controle,n_pre_limpo,n_pos_disponivel,elegivel_temporal_2pre_3pos,elegivel_temporal_3pre_3pos,candidato_amostra_principal,motivo_exclusao_principal,validacao_institucional_individual,revisao_prioritaria,nivel_evidencia,status_institucional,status_timing,status_populacao_causal,motivo_decisao,fonte_decisao
3143302,Montes Claros,MG,True,2007,True,,,,2011.0,institucional_validada,2012,,True,False,True,False,4.0,8.0,True,True,False,"status_populacao_causal=candidato_com_ressalva: O sinal de EPT ativa em 2007-2008 vem do Colegio Agricola Antonio Versiani Athayde (criado em 1964, vinculado a UFMG desde 1968), entidade distinta e sem relacao de sucessao com o Campus Montes Claros do IFNMG. O IFNMG e o campus da Fase II; seu primeiro ano persistente no Censo (2011) e usado como coorte candidata. Fontes secundarias, nao confirmadas em Diario Oficial nesta revisao, indicam inicio de atividades ja em 2010 e consolidacao de sede propria em 2011-2012; por isso 2012 fica registrado como sensibilidade, nao como coorte principal. A intermitencia agregada observada no nivel municipal (EPT ativa em 2007-2008 pelo Athayde, retomada em 2011 pelo IFNMG) nao deve ser lida como reversao operacional do campus do IFNMG: sao entidades diferentes, nao o mesmo campus fechando e reabrindo.",True,True,indicio_secundario,duas_entidades_distintas_no_mesmo_municipio,identidade_forte_timing_incerto,candidato_com_ressalva,"O sinal de EPT ativa em 2007-2008 vem do Colegio Agricola Antonio Versiani Athayde (criado em 1964, vinculado a UFMG desde 1968), entidade distinta e sem relacao de sucessao com o Campus Montes Claros do IFNMG. O IFNMG e o campus da Fase II; seu primeiro ano persistente no Censo (2011) e usado como coorte candidata. Fontes secundarias, nao confirmadas em Diario Oficial nesta revisao, indicam inicio de atividades ja em 2010 e consolidacao de sede propria em 2011-2012; por isso 2012 fica registrado como sensibilidade, nao como coorte principal. A intermitencia agregada observada no nivel municipal (EPT ativa em 2007-2008 pelo Athayde, retomada em 2011 pelo IFNMG) nao deve ser lida como reversao operacional do campus do IFNMG: sao entidades diferentes, nao o mesmo campus fechando e reabrindo.",revisao_institucional_montes_claros_ifnmg
3143906,Muriaé,MG,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3147006,Paracatu,MG,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3151206,Pirapora,MG,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5001102,Aquidauana,MS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5003207,Corumbá,MS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5003306,Coxim,MS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5006606,Ponta Porã,MS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5008305,Três Lagoas,MS,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5101803,Barra do Garças,MT,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5102637,Campo Novo do Parecis,MT,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5103353,Confresa,MT,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5105150,Juína,MT,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5106752,Pontes e Lacerda,MT,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
5107602,Rondonópolis,MT,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1500107,Abaetetuba,PA,True,2008,False,2008.0,2008.0,2009.0,2009.0,institucional_validada,,2008,True,False,True,False,1.0,10.0,False,False,False,"status_populacao_causal=candidato_com_ressalva: Decreto Legislativo estadual no 52/2007 (17/12/2007) aprova doacao de terreno; Portaria MEC no 698, de 09/06/2008, autoriza o CEFET-PA a funcionar sua UNED em Abaetetuba; aula inaugural em 20/10/2008, tornando 2008 ano parcial; unidade elevada a Campus do IFPA em janeiro de 2009 apos a Lei 11.892/2008. 2009 e o primeiro ano civil inteiramente exposto. A Portaria MEC 698/2008 e o Decreto Legislativo 52/2007 nao foram lidos diretamente no Diario Oficial/diario estadual nesta revisao (citados por artigo academico revisado por pares); por isso o caso permanece com ressalva.",True,True,fonte_institucional_oficial,evento_documentado_por_fonte_academica_revisada,ano_parcial_documentado,candidato_com_ressalva,"Decreto Legislativo estadual no 52/2007 (17/12/2007) aprova doacao de terreno; Portaria MEC no 698, de 09/06/2008, autoriza o CEFET-PA a funcionar sua UNED em Abaetetuba; aula inaugural em 20/10/2008, tornando 2008 ano parcial; unidade elevada a Campus do IFPA em janeiro de 2009 apos a Lei 11.892/2008. 2009 e o primeiro ano civil inteiramente exposto. A Portaria MEC 698/2008 e o Decreto Legislativo 52/2007 nao foram lidos diretamente no Diario Oficial/diario estadual nesta revisao (citados por artigo academico revisado por pares); por isso o caso permanece com ressalva.",revisao_institucional_abaetetuba_ifpa
1501709,Bragança,PA,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1502707,Conceição do Araguaia,PA,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1503606,Itaituba,PA,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
1506807,Santarém,PA,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2503209,Cabedelo,PB,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,False,"status_populacao_causal=candidato_com_ressalva: IFPB Campus Cabedelo (polo da Fase II, criado a partir do Plano de Expansao de 2008) e IFPB Campus Avancado Cabedelo Centro (unidade posterior, SISTEC 2014, elevada a Campus pleno somente em 2025) sao unidades fisicas separaveis. A identidade do polo correto (Campus Cabedelo) esta razoavelmente estabelecida por fontes institucionais, mas nenhuma data legal exata de autorizacao ou de inicio das aulas foi confirmada em fonte primaria. Ate confirmacao, a coorte candidata permanece a proxy mecanica do painel do Censo, sem assumir um primeiro ano civil completo.",True,True,indicio_secundario,unidades_fisicas_distintas_e_separaveis,proxy_censo_com_revisao,candidato_com_ressalva,"IFPB Campus Cabedelo (polo da Fase II, criado a partir do Plano de Expansao de 2008) e IFPB Campus Avancado Cabedelo Centro (unidade posterior, SISTEC 2014, elevada a Campus pleno somente em 2025) sao unidades fisicas separaveis. A identidade do polo correto (Campus Cabedelo) esta razoavelmente estabelecida por fontes institucionais, mas nenhuma data legal exata de autorizacao ou de inicio das aulas foi confirmada em fonte primaria. Ate confirmacao, a coorte candidata permanece a proxy mecanica do painel do Censo, sem assumir um primeiro ano civil completo.",revisao_institucional_cabedelo_ifpb
2509701,Monteiro,PB,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2510808,Patos,PB,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2511400,Picuí,PB,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2512309,Princesa Isabel,PB,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2600104,Afogados da Ingazeira,PE,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2604106,Caruaru,PE,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2606002,Garanhuns,PE,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2609907,Ouricuri,PE,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2612208,Salgueiro,PE,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2200608,Angical do Piauí,PI,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2202901,Corrente,PI,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2207801,Paulistana,PI,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2208403,Piripiri,PI,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2210607,São Raimundo Nonato,PI,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2211209,Uruçuí,PI,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4108304,Foz do Iguaçu,PR,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4111803,Jacarezinho,PR,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4118204,Paranaguá,PR,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4118402,Paranavaí,PR,True,2011,False,,,,2011.0,proxy_censo,,,True,False,True,False,4.0,8.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4127106,Telêmaco Borba,PR,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
4128104,Umuarama,PR,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3300100,Angra dos Reis,RJ,True,2013,False,,,,2013.0,proxy_censo,,,True,False,True,False,6.0,6.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3300704,Cabo Frio,RJ,True,2009,False,2009.0,2009.0,2010.0,2010.0,institucional_validada,2009,2009,True,False,True,False,2.0,9.0,True,False,True,,True,False,fonte_institucional_oficial,evento_documentado_unidade_relevante_separada,ano_parcial_documentado,candidato_principal,"IFF Campus Cabo Frio inaugurado oficialmente em 05/03/2009 (fonte institucional direta do IFF, com presenca do presidente Lula e do ministro Fernando Haddad); unidade nova da Fase II, nao transformacao de CEFET/Escola Agrotecnica anterior; 2009 e ano parcial e 2010 o primeiro ano civil completo. A 'Escola Universitaria - UFRJ' observada no Censo (2011-2014) e o Instituto Politecnico de Cabo Frio, mantido pelo nucleo UFRJMar em parceria com a prefeitura desde 2008; e instituicao distinta, sem vinculo com a Fase II, cujos 67 alunos foram transferidos ao IFF em 2016 quando o programa foi encerrado. Nao ha risco relevante de mistura entre as duas entidades.",revisao_institucional_cabo_frio_iff
3301702,Duque de Caxias,RJ,True,2009,False,2006.0,,,,nao_aplicavel,,,False,True,True,False,,,False,False,False,"status_populacao_causal=excluido_principal: A UNED que deu origem ao Campus Duque de Caxias do IFRJ ja funcionava desde 2006 (a partir do antigo CEFET Quimica de Nilopolis), antes do inicio do painel em 2007; a Lei 11.892/2008 apenas transforma administrativamente a unidade em Campus do IFRJ. Nao existe ano dentro do painel 2007-2019 que represente uma primeira exposicao real: usar G=2007 seria tratar uma censura a esquerda como se fosse um inicio observavel. Sem periodo pre-tratamento observavel, o municipio nao pode entrar na amostra causal principal nem servir de controle; permanece institucionalmente exposto desde antes do painel.",True,False,indicio_secundario,presenca_operacional_anterior_ao_painel,sem_periodo_pre_tratamento_observavel,excluido_principal,"A UNED que deu origem ao Campus Duque de Caxias do IFRJ ja funcionava desde 2006 (a partir do antigo CEFET Quimica de Nilopolis), antes do inicio do painel em 2007; a Lei 11.892/2008 apenas transforma administrativamente a unidade em Campus do IFRJ. Nao existe ano dentro do painel 2007-2019 que represente uma primeira exposicao real: usar G=2007 seria tratar uma censura a esquerda como se fosse um inicio observavel. Sem periodo pre-tratamento observavel, o municipio nao pode entrar na amostra causal principal nem servir de controle; permanece institucionalmente exposto desde antes do painel.",revisao_institucional_duque_de_caxias_preexistencia
3302205,Itaperuna,RJ,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3303401,Nova Friburgo,RJ,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3303906,Petrópolis,RJ,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
3306305,Volta Redonda,RJ,True,2009,False,,,,2009.0,proxy_censo,,,True,False,True,False,2.0,10.0,True,False,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2401008,Apodi,RN,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,False,status_populacao_causal=candidato_com_ressalva: Campus do IFRN observado como continuo no Censo a partir de um padrao regional associado a Escola Agricola de Jundiai; essa entidade historica nao e tratada como um novo campus da Fase II nem gera evento institucional proprio para este municipio. Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.,False,True,auditoria_local_dados,padrao_escola_agricola_de_jundiai_com_ressalva,proxy_censo_com_revisao,candidato_com_ressalva,Campus do IFRN observado como continuo no Censo a partir de um padrao regional associado a Escola Agricola de Jundiai; essa entidade historica nao e tratada como um novo campus da Fase II nem gera evento institucional proprio para este municipio. Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.,auditoria_local_padrao_eaj_rn
2402006,Caicó,RN,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,False,status_populacao_causal=candidato_com_ressalva: Campus do IFRN observado como continuo no Censo a partir de um padrao regional associado a Escola Agricola de Jundiai; essa entidade historica nao e tratada como um novo campus da Fase II nem gera evento institucional proprio para este municipio. Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.,False,True,auditoria_local_dados,padrao_escola_agricola_de_jundiai_com_ressalva,proxy_censo_com_revisao,candidato_com_ressalva,Campus do IFRN observado como continuo no Censo a partir de um padrao regional associado a Escola Agricola de Jundiai; essa entidade historica nao e tratada como um novo campus da Fase II nem gera evento institucional proprio para este municipio. Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.,auditoria_local_padrao_eaj_rn
2405801,João Câmara,RN,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,False,status_populacao_causal=candidato_com_ressalva: Campus do IFRN observado como continuo no Censo a partir de um padrao regional associado a Escola Agricola de Jundiai; essa entidade historica nao e tratada como um novo campus da Fase II nem gera evento institucional proprio para este municipio. Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.,False,True,auditoria_local_dados,padrao_escola_agricola_de_jundiai_com_ressalva,proxy_censo_com_revisao,candidato_com_ressalva,Campus do IFRN observado como continuo no Censo a partir de um padrao regional associado a Escola Agricola de Jundiai; essa entidade historica nao e tratada como um novo campus da Fase II nem gera evento institucional proprio para este municipio. Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.,auditoria_local_padrao_eaj_rn
2407203,Macau,RN,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,True,,False,False,nenhuma,proxy_censo_sem_validacao_individual,proxy_primeiro_ept_federal_ativa,candidato_principal,"Primeiro ano de EPT federal ativa usado como proxy automática do Censo; sem validação institucional individual. Não confirma criação, autorização, inauguração ou início das aulas.",painel_censo_escolar
2409407,Pau dos Ferros,RN,True,2010,False,,,,2010.0,proxy_censo,,,True,False,True,False,3.0,9.0,True,True,False,status_populacao_causal=candidato_com_ressalva: Campus do IFRN observado como continuo no Censo a partir de um padrao regional associado a Escola Agricola de Jundiai; essa entidade historica nao e tratada como um novo campus da Fase II nem gera evento institucional proprio para este municipio. Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.,False,True,auditoria_local_dados,padrao_escola_agricola_de_jundiai_com_ressalva,proxy_censo_com_revisao,candidato_com_ressalva,Campus do IFRN observado como continuo no Censo a partir de um padrao regional associado a Escola Agricola de Jundiai; essa entidade historica nao e tratada como um novo campus da Fase II nem gera evento institucional proprio para este municipio. Sem pesquisa institucional externa individual nesta revisao; a coorte candidata permanece a proxy mecanica do painel do Censo.,auditoria_local_padrao_eaj_rn
